ID,A,B,C,D,E
867700,1,1,1,1,1
867703,.,1,1,.,.
867709,.,.,.,.,1
867715,0,0,0,0,0
867724,1,1,0,1,1
867727,1,1,1,1,1
867730,1,1,1,1,1
867733,1,.,.,1,1
867745,.,1,1,1,1
867752,.,.,.,.,1
867755,1,1,1,1,1
867770,1,.,.,.,.
867794,1,1,1,1,1
867800,1,1,1,1,.
867803,1,1,1,1,1
867810,1,.,.,.,.
867831,0,.,.,.,.
867846,1,.,.,.,.
867864,1,1,1,1,1
867868,1,1,1,1,.
867871,.,.,0,1,.
867883,.,.,.,0,.
867886,1,1,.,.,.
867889,1,1,.,.,.
867922,1,.,.,.,.
867926,1,1,.,.,.
867929,.,0,0,0,1
867965,.,.,.,1,1
867977,1,1,1,1,1
867980,1,.,.,.,.
867993,1,1,1,1,1
868002,0,.,.,.,.
868014,1,1,1,1,1
868026,.,1,1,.,.
868041,1,1,1,1,1
868051,1,1,1,1,.
868072,1,.,.,.,.
868081,.,.,.,.,1
868087,1,1,1,1,1
868099,1,0,.,.,.
868103,1,.,0,.,0
868112,.,.,.,.,1
868115,1,1,1,1,1
868121,1,.,1,0,1
868127,.,.,.,.,0
868176,.,.,1,1,1
868197,1,1,1,1,1
868200,1,.,1,0,1
868212,.,.,1,.,.
868225,.,.,1,.,.
868252,1,.,1,.,.
868255,1,.,.,.,.
868258,1,1,1,.,.
868261,1,1,1,1,1
868267,1,1,0,1,1
868276,.,.,0,.,.
868289,1,1,1,1,1
868295,1,.,.,.,.
868301,0,.,1,.,0
868316,.,.,.,.,1
868328,.,.,.,.,1
868331,.,1,1,1,1
868353,.,.,1,1,1
868359,0,.,.,.,.
868362,1,1,1,1,1
868365,1,.,.,.,.
868371,1,1,1,1,1
868374,1,1,1,1,1
868377,1,.,.,.,.
868386,1,.,.,.,.
868408,.,.,1,.,.
868420,1,.,.,.,.
868423,1,.,.,1,.
868435,.,.,.,1,1
868438,1,1,0,0,.
868447,.,.,.,1,1
868457,1,.,.,.,.
868460,1,.,.,.,.
868472,0,.,.,.,.
868515,1,1,.,.,.
868524,.,.,1,0,0
868560,.,.,1,1,1
868569,1,1,1,1,1
868615,.,0,.,1,1
868627,.,.,1,1,1
868634,1,1,1,1,1
868649,1,.,1,1,1
868658,1,1,1,1,1
868661,1,1,1,1,1
868667,1,1,1,1,1
868676,1,1,1,1,1
868685,1,.,.,.,.
868698,1,1,1,1,1
868716,1,.,.,.,.
868731,.,.,.,.,1
868743,1,1,1,1,.
868746,1,1,0,0,0
868750,1,.,1,0,.
868756,1,1,1,1,1
868762,1,1,1,1,1
868771,1,0,.,1,1
868801,1,1,1,1,1
868820,1,1,0,0,1
868832,1,1,1,1,1
868835,1,.,.,.,.
868911,1,.,.,.,.
868920,.,.,.,.,0
868930,.,.,.,1,.
868951,1,1,1,.,.
868966,1,1,.,.,.
868969,.,1,1,1,1
868984,1,1,1,1,1
868988,.,.,1,1,1
869009,0,.,0,.,.
869027,0,.,.,.,.
869046,1,1,1,1,1
869058,.,.,.,0,0
869064,0,0,0,1,1
869082,.,.,.,.,1
869088,.,.,.,.,1
869091,1,0,1,1,0
869094,.,.,1,1,1
869100,.,.,.,.,1
869104,.,.,.,.,1
869107,.,.,.,1,1
869116,0,1,.,.,.
869122,1,.,.,.,.
869125,.,.,1,1,1
869137,.,.,1,1,1
869140,1,1,1,0,1
869143,0,0,0,1,1
869158,.,.,.,.,1
869165,.,.,.,.,1
869189,1,1,1,1,1
869195,1,.,.,.,.
869198,1,.,0,1,0
869210,1,.,.,.,.
869232,1,1,1,1,1
869235,.,.,1,1,.
869256,1,1,1,1,1
869262,.,.,1,.,.
869268,.,.,.,.,0
869277,1,1,1,1,1
869293,1,1,1,1,1
869299,1,.,.,.,.
869308,.,.,.,1,1
869323,1,1,1,.,.
869363,1,1,1,1,1
869381,1,1,1,1,1
869390,1,0,.,.,.
869400,1,1,1,1,1
869424,0,0,0,0,0
869427,.,.,.,0,0
869470,.,.,.,.,1
869473,1,.,.,.,.
869497,.,1,1,1,1
869500,1,1,1,1,1
869503,1,.,.,.,.
869506,1,1,.,.,.
869531,1,1,1,1,1
869534,0,0,0,0,0
869558,.,.,.,0,.
869561,.,1,.,.,.
869570,1,.,1,1,.
869580,.,.,.,.,1
869601,1,.,.,.,.
869604,.,.,.,.,1
869610,1,.,1,1,.
869644,.,.,1,1,1
869647,0,.,.,.,.
869659,1,1,1,.,.
869662,1,1,.,.,.
869665,1,1,1,.,.
869674,1,1,1,1,1
869677,1,1,.,.,.
869680,0,1,1,1,1
869686,.,.,0,0,0
869689,1,1,1,1,1
869699,1,.,.,.,.
869708,1,1,1,1,1
869717,.,.,1,1,1
869726,.,.,1,1,0
869741,1,1,1,1,1
869754,1,1,.,.,.
869757,1,0,.,.,0
869760,1,.,.,.,.
869763,1,.,.,.,.
869775,.,1,1,1,1
869787,0,.,.,.,.
869793,1,1,1,1,1
869799,1,1,1,1,.
869805,.,.,.,1,0
869808,1,1,1,1,1
869812,1,.,.,.,.
869815,1,.,.,1,.
869818,1,1,1,1,.
869821,.,.,0,0,1
869827,1,1,1,1,1
869845,.,.,.,.,1
869848,1,1,1,1,1
869851,1,1,1,1,1
869857,1,1,1,1,1
869860,1,.,.,.,.
869869,0,0,0,.,1
869873,.,.,1,1,1
869891,1,1,1,.,.
869903,1,1,0,.,.
869909,1,1,.,.,.
869912,1,1,1,1,1
869918,.,1,.,.,.
869921,1,.,.,.,.
869937,.,.,.,.,1
869940,.,.,.,.,1
869943,1,1,1,.,.
869949,1,1,1,.,1
869961,.,.,.,.,1
869973,0,0,0,0,0
869998,.,.,1,1,.
870013,.,.,.,.,1
870028,1,1,1,1,1
870031,.,.,0,.,.
870037,1,1,1,.,.
870040,1,1,1,1,1
870043,.,0,.,.,.
870046,1,1,1,.,1
870053,.,.,.,0,.
870056,.,.,0,1,0
870062,1,1,0,1,1
870068,.,1,1,1,1
870083,1,.,.,.,.
870086,1,1,1,.,.
870098,1,1,1,.,1
870108,.,.,1,.,1
870126,.,.,.,1,1
870129,0,0,.,.,.
870144,.,.,.,.,1
870147,.,.,1,.,.
870153,1,.,.,.,.
870199,.,.,.,1,.
870214,.,.,1,.,.
870230,.,.,1,.,1
870233,1,1,1,1,1
870248,1,.,.,.,.
870254,.,.,0,0,0
870266,1,1,1,.,.
870272,1,1,1,.,1
870275,1,.,.,.,.
870281,1,.,0,.,.
870285,1,.,.,.,.
870288,.,.,.,1,.
870300,1,1,1,1,1
870303,.,.,1,.,.
870306,.,1,1,1,1
870321,1,.,.,.,.
870324,.,.,1,.,.
870327,1,1,1,1,1
870333,.,.,1,.,0
870343,1,.,1,.,1
870352,.,.,0,.,.
870358,1,1,0,1,.
870361,1,.,.,.,.
870370,1,1,1,.,1
870373,.,1,0,1,1
870382,1,1,1,1,.
870385,.,.,.,.,1
870397,.,.,0,1,0
870410,.,.,.,.,1
870449,0,0,.,0,0
870465,.,.,.,.,1
870480,1,1,1,1,1
870483,1,1,.,.,.
870486,.,.,1,1,1
870489,.,.,.,.,1
870504,1,1,1,1,1
870510,1,1,1,1,1
870520,1,.,1,0,0
870529,1,.,1,.,.
870538,.,1,1,1,1
870547,.,.,1,.,.
870553,.,.,1,1,1
870568,.,.,1,1,1
870578,1,1,1,1,1
870590,1,1,1,1,1
870593,1,1,1,1,1
870596,1,.,.,.,.
870614,.,.,.,0,.
870620,1,1,1,1,1
870623,1,1,1,1,1
870635,1,.,.,.,.
870648,.,.,0,1,.
870657,1,1,.,.,.
870681,1,.,.,.,.
870690,1,1,1,1,1
870697,.,.,0,1,.
870700,1,1,0,1,.
870703,1,1,1,1,1
870709,.,.,0,.,.
870712,.,.,.,1,1
870718,1,1,1,1,1
870727,.,.,.,.,1
870736,1,1,1,1,1
870742,.,.,0,.,.
870764,1,.,.,.,.
870770,.,.,.,1,1
870773,.,.,0,0,1
870794,0,0,0,1,1
870816,.,1,1,1,1
870831,0,.,.,.,.
870840,1,.,.,.,.
870846,1,1,1,1,1
870858,0,0,0,1,0
870864,1,1,1,1,1
870889,.,.,1,1,1
870904,.,.,1,0,1
870913,1,.,.,.,.
870925,1,1,.,1,.
870928,.,.,1,1,1
870932,.,.,1,.,.
870938,1,1,1,0,1
870956,1,.,.,.,.
870962,.,.,.,.,0
870974,1,1,1,1,1
870986,1,0,0,1,1
870993,.,.,1,.,.
871011,1,1,1,1,1
871017,1,1,1,1,1
871020,.,1,1,1,1
871035,1,1,1,1,.
871066,1,1,.,.,1
871084,.,.,1,1,1
871102,1,1,1,1,1
871124,0,.,.,.,.
871148,1,1,1,0,0
871170,1,1,1,1,1
871200,.,0,0,1,1
871203,.,.,.,1,1
871206,1,1,1,.,.
871224,1,1,1,1,1
871234,1,1,1,1,1
871237,.,.,.,.,1
871240,.,.,0,.,.
871252,.,.,.,.,1
871255,.,.,1,1,.
871313,.,.,.,.,1
871334,0,.,.,.,.
871337,.,.,.,1,.
871340,1,.,.,.,.
871343,1,.,1,.,.
871353,.,.,.,.,1
871359,1,1,1,1,1
871371,1,1,1,1,1
871380,.,1,.,.,.
871405,.,.,.,1,1
871408,1,1,1,1,1
871414,1,0,0,1,1
871417,1,1,1,1,1
871423,0,.,.,.,.
871432,1,1,1,1,1
871438,.,.,.,.,1
871463,0,0,0,1,1
871511,.,0,.,.,.
871524,0,1,1,0,1
871536,.,.,.,1,1
871551,1,1,1,1,1
871566,.,.,.,.,1
871585,0,0,0,0,0
871588,1,.,.,.,.
871594,1,1,1,1,1
871597,1,.,.,.,.
871609,1,.,.,.,.
871615,.,.,.,.,1
871621,.,.,1,.,.
871630,1,1,.,.,.
871640,1,1,1,1,1
871646,.,.,.,.,1
871658,.,.,.,.,1
871670,.,0,0,1,.
871679,.,.,1,1,1
871701,1,.,1,.,1
871740,.,.,1,1,1
871746,.,1,1,1,1
871749,1,.,.,.,.
871755,1,.,.,.,.
871780,1,1,1,1,1
871810,1,.,.,.,.
871847,.,.,1,0,0
871853,1,1,1,1,1
871865,.,1,1,1,1
871881,.,.,.,.,1
871890,.,1,1,1,1
871902,1,1,1,1,1
871914,.,.,1,.,.
871920,1,1,1,1,1
871939,1,1,1,1,1
871948,1,.,.,.,.
871951,1,1,.,.,.
871954,1,1,1,1,.
871957,1,1,.,.,.
871966,1,1,.,.,.
871969,1,.,1,1,1
871972,.,1,.,.,.
871978,1,1,1,1,1
871981,1,1,1,1,1
871994,1,.,.,.,.
872012,1,.,.,.,.
872018,1,.,.,.,.
872024,1,1,0,1,1
872058,.,.,.,1,1
872067,1,1,.,1,1
872085,1,.,.,.,.
872094,1,1,1,1,1
872109,.,.,0,0,.
872125,1,.,.,.,.
872128,1,1,1,1,1
872140,1,.,.,.,.
872149,1,1,1,1,1
872174,1,1,1,.,.
872180,.,.,1,1,1
872198,1,.,.,.,.
872207,1,1,1,1,1
872213,.,0,0,1,.
872229,1,1,.,.,.
872244,1,1,1,1,1
872247,.,.,1,1,1
872256,.,.,.,0,0
872259,1,.,1,1,.
872271,1,1,1,1,.
872296,1,1,1,1,1
872299,0,.,.,.,.
872311,1,.,.,.,.
872320,.,.,.,.,1
872323,.,.,.,1,.
872329,1,1,0,0,.
872332,1,1,.,.,.
872357,1,.,.,1,1
872381,1,1,1,1,1
872406,1,1,.,0,0
872409,1,.,1,1,.
872415,1,.,1,.,.
872433,1,1,.,.,.
872442,1,1,1,1,1
872454,1,1,1,1,1
872467,.,1,1,0,.
872470,1,.,.,.,.
872485,1,1,.,.,.
872515,.,.,.,0,.
872528,1,1,1,.,1
872546,1,1,1,1,1
872552,0,0,0,0,0
872555,.,.,.,.,1
872570,1,.,.,.,.
872574,.,.,1,1,1
872583,.,.,0,1,.
872586,.,1,1,.,.
872589,.,1,.,.,.
872595,1,1,0,1,1
872604,1,1,1,1,1
872613,.,.,.,.,1
872616,.,.,.,.,1
872625,0,0,0,1,.
872631,1,.,.,.,.
872634,0,0,0,.,.
872671,0,0,0,0,0
872674,1,1,1,1,1
872680,.,.,.,1,1
872689,1,1,1,.,.
872702,.,.,.,.,1
872711,1,1,.,.,1
872720,1,1,1,1,.
872732,.,1,.,.,.
872738,1,1,1,.,.
872753,1,1,1,1,1
872760,.,.,1,1,1
872769,.,.,1,.,.
872772,1,1,1,1,1
872787,0,0,.,1,.
872793,.,.,1,1,1
872805,1,1,.,.,.
872817,1,1,1,1,1
872842,.,.,1,.,.
872854,.,.,1,1,1
872857,1,1,1,1,0
872891,1,1,1,0,0
872900,0,0,0,1,0
872906,1,1,1,1,1
872946,.,0,.,.,.
872958,1,.,.,.,.
872964,1,1,.,.,.
872973,1,0,1,1,0
872985,.,.,1,1,1
872991,.,.,1,1,1
873004,1,1,1,1,1
873013,.,1,1,0,1
873016,1,1,1,1,1
873019,1,1,1,1,1
873025,0,0,0,0,0
873056,1,1,1,1,1
873065,.,.,0,1,.
873071,1,.,.,.,.
873074,.,1,.,.,.
873077,1,1,1,1,.
873083,1,.,.,.,.
873101,.,.,1,1,1
873107,1,.,.,.,.
873110,1,.,.,.,.
873120,1,1,1,.,.
873141,0,0,0,0,0
873162,.,1,1,1,.
873187,1,.,.,.,.
873190,.,1,.,1,1
873211,.,1,1,.,.
873233,1,1,1,1,1
873248,.,.,1,1,1
873251,1,1,0,.,.
873257,1,1,.,1,.
873269,1,1,1,1,1
873281,.,.,1,1,.
873315,.,.,.,.,1
873318,1,.,.,.,.
873324,.,.,0,0,0
873327,1,.,.,.,.
873339,1,.,.,.,.
873352,.,.,.,.,1
873355,1,1,1,1,1
873358,1,1,1,1,.
873361,1,.,.,.,.
873373,0,.,.,.,.
873379,.,.,1,.,.
873394,1,.,.,1,.
873416,1,1,0,1,.
873440,1,1,1,1,1
873443,.,1,1,.,.
873468,.,.,1,1,1
873486,0,0,1,0,0
873489,1,1,1,1,1
873504,0,1,0,0,.
873513,1,1,1,1,1
873519,1,.,.,.,1
873532,1,1,0,0,0
873538,0,.,.,.,.
873541,1,0,0,1,1
873547,1,1,1,.,.
873550,1,.,.,.,.
873556,1,.,.,.,.
873559,.,.,.,1,1
873568,.,.,1,1,1
873571,1,.,.,.,.
873574,1,1,1,.,.
873590,.,.,.,.,0
873602,1,.,.,.,.
873608,1,1,.,.,.
873632,.,.,1,1,1
873645,.,1,1,1,.
873651,.,.,1,0,1
873669,1,1,1,1,1
873678,0,0,0,0,0
873684,0,.,.,.,.
873699,1,1,1,1,1
873706,.,.,0,1,.
873715,1,.,.,.,.
873721,.,.,.,1,0
873733,1,0,.,.,.
873767,1,.,0,0,.
873770,.,.,.,1,1
873776,0,1,1,1,0
873822,1,.,.,.,.
873828,.,.,.,1,1
873840,0,0,1,1,1
873843,1,.,.,.,.
873846,1,1,1,.,.
873858,1,.,.,.,.
873870,1,1,1,1,1
873889,.,1,1,1,1
873892,.,.,.,.,1
873901,1,1,.,.,.
873919,.,.,.,.,1
873922,1,1,.,.,.
873934,0,0,0,.,.
873941,1,1,1,1,1
873947,1,1,1,1,1
873986,1,0,0,.,1
873995,1,1,1,.,1
873999,.,.,0,1,1
874002,1,1,1,1,1
874014,1,0,1,1,1
874020,1,.,.,.,.
874026,1,1,1,.,.
874041,1,1,1,1,1
874044,.,.,0,.,.
874060,1,1,1,1,1
874081,1,1,.,.,.
874087,1,1,1,1,1
874093,.,.,.,.,1
874108,1,.,.,.,.
874118,1,1,1,1,1
874145,1,1,1,1,1
874148,1,.,.,.,.
874163,.,.,.,.,0
874176,1,1,1,1,1
874179,1,.,.,.,.
874215,0,1,0,0,.
874234,.,1,1,1,1
874237,.,.,0,0,0
874240,.,.,.,.,1
874264,1,1,0,1,0
874279,1,1,1,1,1
874295,1,1,1,1,1
874298,1,.,.,.,.
874301,1,1,1,.,.
874316,1,1,1,1,1
874325,.,1,1,1,.
874328,1,1,1,1,1
874331,.,.,.,.,0
874340,1,1,1,1,1
874343,1,1,1,0,0
874349,1,1,1,1,1
874374,1,1,1,1,1
874383,0,0,0,0,0
874389,1,1,1,1,1
874395,1,.,.,.,.
874411,.,.,.,.,0
874429,1,1,0,1,1
874447,0,1,1,0,0
874453,1,1,1,0,0
874456,.,.,1,.,.
874465,.,.,.,1,0
874475,1,1,1,1,1
874478,1,1,.,.,.
874493,1,.,.,.,.
874496,1,.,.,.,.
874508,1,.,.,.,.
874517,1,.,.,.,.
874523,1,1,1,1,.
874542,.,.,.,.,1
874560,1,1,1,0,0
874566,.,1,0,1,0
874572,1,1,1,1,1
874581,1,1,.,.,.
874612,.,.,0,.,.
874627,1,1,1,1,1
874645,.,.,1,1,1
874652,1,.,.,.,.
874655,.,.,.,1,1
874658,1,.,1,1,1
874664,1,1,1,1,1
874676,.,.,1,1,1
874679,.,.,1,1,1
874719,.,.,1,1,.
874737,1,1,1,1,1
874746,1,.,.,.,.
874752,1,.,.,.,.
874761,.,1,1,1,1
874771,1,1,1,1,1
874780,0,0,.,.,.
874783,1,.,.,.,.
874786,1,1,1,1,1
874792,.,.,1,1,1
874795,1,.,.,.,.
874801,1,.,.,.,.
874822,.,.,0,0,0
874859,1,1,1,1,1
874862,.,.,1,1,1
874871,0,.,.,.,.
874890,1,1,1,1,1
874908,.,.,.,.,1
874920,.,.,1,.,.
874926,.,.,1,.,.
874942,.,.,.,1,1
874948,.,.,.,1,1
874963,1,.,.,.,.
874978,.,1,.,1,1
874996,1,1,0,1,1
875000,.,.,1,1,.
875006,1,1,.,.,.
875021,1,1,1,1,1
875036,1,1,1,1,.
875048,1,.,.,.,.
875054,.,.,1,.,.
875057,.,.,.,.,0
875076,0,.,.,.,.
875088,.,1,.,.,.
875091,1,.,.,.,.
875097,0,.,.,.,.
875106,1,1,0,0,0
875112,.,.,1,1,1
875115,1,.,.,.,.
875140,1,1,1,1,1
875143,.,.,0,.,.
875146,.,1,1,0,1
875149,1,0,.,.,.
875152,1,.,.,.,.
875155,.,1,1,1,.
875170,.,.,0,.,.
875173,1,1,.,.,.
875180,.,.,.,1,1
875198,.,.,.,.,1
875201,1,.,.,.,.
875204,.,1,1,1,1
875207,1,.,1,1,0
875213,0,0,0,0,0
875302,.,.,.,.,1
875317,1,1,.,.,.
875329,1,.,.,.,.
875344,1,.,.,1,1
875347,1,1,1,1,.
875354,1,1,1,1,1
875357,1,.,.,.,.
875363,.,.,1,1,1
875372,.,.,.,.,1
875399,.,.,.,.,1
875418,1,1,1,1,1
875424,1,.,.,.,.
875427,1,1,.,.,.
875433,0,0,.,.,.
875442,.,.,0,1,1
875445,1,1,1,1,1
875451,1,1,1,1,1
875460,1,1,.,.,.
875479,0,.,0,1,0
875482,.,1,1,1,0
875512,1,.,.,.,1
875518,1,.,.,.,.
875531,1,1,1,1,1
875534,.,.,.,.,1
875540,.,0,0,0,0
875552,1,1,1,.,.
875564,1,.,.,.,.
875576,1,1,0,1,1
875601,1,1,1,1,1
875607,1,.,.,.,.
875622,1,1,1,1,0
875634,.,.,1,.,.
875640,1,1,1,1,1
875646,1,1,1,1,1
875662,.,.,1,.,.
875665,1,1,1,1,1
875671,.,1,.,.,.
875677,1,1,1,1,.
875686,1,1,1,1,1
875695,.,1,.,.,.
875698,1,1,1,1,1
875701,.,.,.,.,1
875711,1,1,1,1,1
875717,.,.,1,.,.
875729,.,.,1,1,1
875753,1,0,1,1,.
875762,.,1,1,1,1
875772,1,1,1,1,1
875775,1,.,.,.,.
875784,.,.,1,.,.
875814,1,1,1,1,.
875833,.,.,.,.,1
875851,1,.,.,.,.
875857,.,1,1,.,.
875860,.,.,1,1,1
875863,1,.,1,1,0
875869,1,.,.,.,.
875875,.,.,1,1,1
875878,0,0,0,1,0
875885,.,.,1,1,1
875894,0,.,.,.,.
875900,1,0,.,.,1
875909,1,1,1,1,.
875918,1,1,.,1,1
875933,1,0,1,1,.
875973,1,.,.,.,.
875985,1,1,1,1,.
875991,.,.,1,1,.
875997,.,.,.,.,1
876000,.,.,1,.,.
876022,1,.,.,.,.
876025,1,.,.,.,.
876028,1,1,1,1,1
876068,.,.,.,.,0
876080,1,1,1,1,1
876083,0,0,0,1,1
876092,1,.,.,.,.
876095,.,.,.,.,1
876101,.,.,.,.,0
876107,1,1,1,1,1
876113,.,0,.,1,0
876123,1,.,.,.,.
876126,.,.,1,1,1
876135,.,.,1,0,0
876144,.,.,1,1,1
876153,1,.,.,.,.
876165,.,.,.,.,1
876168,1,1,.,.,.
876181,1,1,1,1,1
876184,.,.,.,.,1
876205,.,.,1,.,.
876217,1,1,1,1,.
876226,1,1,1,1,1
876229,.,.,1,1,0
876260,1,1,1,1,1
876269,.,.,1,.,.
876278,0,0,1,0,1
876281,1,1,1,1,.
876284,1,1,1,1,1
876290,0,0,0,0,0
876306,1,.,.,.,.
876309,1,1,1,1,.
876318,1,.,1,1,.
876324,0,0,0,0,.
876339,.,.,.,.,1
876345,.,1,1,0,1
876364,.,.,1,1,1
876373,.,1,.,.,.
876376,0,1,1,1,1
876394,1,1,1,1,1
876403,.,.,.,.,1
876409,1,1,1,1,1
876419,.,.,1,1,1
876422,1,.,1,.,.
876440,.,.,1,1,.
876489,1,.,.,1,1
876498,1,1,1,.,.
876501,0,0,.,.,.
876504,1,.,.,.,.
876522,1,1,1,.,.
876525,.,.,1,1,1
876535,1,.,.,.,.
876538,1,.,.,.,.
876565,0,.,.,.,.
876571,1,.,.,.,.
876583,1,1,1,.,.
876589,.,0,.,.,.
876608,1,.,1,1,1
876614,1,.,1,.,1
876620,1,.,1,1,.
876623,1,1,1,1,1
876626,1,.,.,0,1
876629,1,1,1,1,1
876632,1,1,0,1,1
876644,1,0,0,1,0
876647,1,1,1,1,1
876654,1,1,0,0,1
876660,1,1,1,.,.
876666,.,.,1,.,.
876702,1,1,.,.,.
876708,1,1,1,1,1
876721,1,0,1,0,1
876730,1,0,0,1,1
876736,0,0,0,1,1
876788,.,1,1,1,1
876797,0,0,0,.,.
876809,1,1,1,1,1
876831,1,1,1,1,1
876840,1,1,1,.,.
876846,.,.,.,.,1
876864,1,1,1,.,.
876879,.,.,.,.,0
876882,1,1,1,1,1
876913,1,1,0,1,0
876916,1,1,1,1,1
876919,.,.,.,0,0
876922,1,.,.,.,.
876928,1,1,1,1,.
876943,.,.,1,1,.
876947,.,.,.,1,.
876956,1,1,1,1,1
876962,1,.,.,.,.
876980,1,1,1,1,1
876992,1,1,1,1,1
876995,1,1,1,1,1
876998,.,.,1,.,.
877008,1,.,.,.,.
877014,.,.,1,1,1
877017,0,1,0,1,1
877023,1,.,.,.,.
877026,1,1,1,1,1
877041,1,.,.,.,.
877062,1,1,1,.,.
877096,1,1,1,1,1
877102,1,1,1,1,1
877108,1,1,1,1,1
877117,1,1,1,1,1
877133,.,.,1,1,1
877136,1,.,.,.,.
877151,.,1,.,.,.
877175,.,.,.,.,1
877182,.,1,1,1,1
877185,1,1,1,1,1
877191,1,.,.,.,.
877206,1,1,1,1,1
877218,1,.,.,.,.
877239,0,.,.,.,.
877267,1,1,1,1,1
877270,1,1,1,.,1
877304,1,.,.,.,.
877307,1,0,1,1,1
877310,1,.,.,.,.
877319,0,.,.,.,.
877337,0,0,0,.,1
877346,1,0,.,.,.
877355,1,1,1,1,1
877362,.,.,1,.,.
877377,.,.,.,1,1
877380,1,1,1,0,0
877407,1,1,.,1,.
877410,1,1,1,1,1
877413,1,1,1,1,1
877416,.,.,1,1,1
877426,0,.,0,0,0
877432,1,.,.,.,.
877441,.,.,.,1,.
877447,1,.,.,.,.
877459,.,.,.,.,1
877468,1,1,1,1,1
877478,1,1,1,1,1
877502,.,.,1,1,1
877511,1,1,1,1,1
877514,.,.,0,.,.
877517,.,.,.,1,1
877526,.,1,1,1,1
877532,1,.,.,.,.
877536,1,1,1,1,1
877542,1,1,1,1,1
877554,1,1,1,.,.
877566,.,.,1,0,0
877572,1,.,.,.,.
877575,1,1,1,1,1
877578,.,.,.,1,1
877584,1,.,.,.,.
877606,1,.,.,.,.
877612,1,1,1,1,1
877621,1,.,1,1,1
877636,.,.,.,1,1
877658,1,1,1,1,1
877661,.,1,1,1,1
877673,1,1,1,.,.
877676,1,.,1,1,1
877685,1,.,.,.,.
877709,.,1,1,1,1
877725,1,.,.,.,.
877731,1,1,0,.,.
877740,1,1,1,1,1
877749,.,.,.,.,0
877758,.,1,1,0,.
877770,.,.,1,0,0
877783,.,.,.,1,0
877807,1,.,.,.,.
877822,1,.,.,.,.
877850,.,.,.,1,1
877853,1,1,.,.,.
877859,.,.,.,.,1
877874,1,.,.,.,.
877880,.,1,1,1,0
877905,1,.,.,.,.
877908,0,.,0,.,.
877914,.,.,1,.,.
877954,1,1,1,1,1
877957,1,1,1,1,1
877975,1,1,1,1,0
877981,1,.,.,.,.
877999,1,1,1,1,1
878009,0,.,0,1,1
878027,1,1,1,1,1
878030,.,.,1,1,1
878033,1,1,.,1,0
878036,0,.,.,.,.
878042,1,.,.,.,.
878063,.,.,0,1,.
878097,.,.,.,1,.
878100,.,.,1,1,1
878103,.,.,.,.,1
878106,1,1,1,0,1
878125,.,.,1,1,1
878134,.,.,1,1,1
878149,1,.,1,0,0
878207,.,.,.,.,0
878210,0,0,0,0,0
878216,1,.,.,.,.
878219,1,1,1,1,1
878222,.,0,0,.,0
878228,.,.,0,1,0
878231,1,1,1,.,0
878237,1,.,.,.,.
878256,.,.,.,.,1
878265,1,1,1,1,1
878268,1,.,1,1,1
878271,1,1,1,1,1
878323,1,1,1,1,.
878329,.,1,1,1,1
878332,.,1,1,1,1
878347,.,.,0,1,1
878359,.,.,.,.,0
878369,.,.,.,.,1
878375,1,1,1,1,1
878378,.,.,.,1,0
878384,1,1,.,1,1
878390,1,1,1,.,.
878396,1,1,.,.,.
878402,.,.,.,1,1
878405,1,1,.,.,.
878408,1,1,1,1,.
878411,1,1,.,.,.
878424,1,.,.,.,.
878442,1,1,1,1,1
878445,1,1,1,1,1
878448,.,.,0,.,.
878451,.,.,.,.,0
878463,1,0,0,0,0
878466,.,.,.,.,1
878497,1,.,.,.,.
878500,.,.,.,.,1
878515,.,.,1,1,1
878527,1,.,.,.,.
878543,0,.,.,.,.
878546,1,1,1,1,1
878549,1,1,.,.,.
878555,1,.,.,1,.
878561,1,.,.,.,.
878573,1,1,1,0,1
878582,1,1,1,1,1
878591,1,.,.,.,.
878610,1,1,1,1,1
878628,1,.,1,1,1
878637,1,1,1,1,1
878652,1,1,0,.,.
878656,1,1,1,1,1
878665,.,.,1,1,1
878692,1,.,1,1,1
878698,.,.,.,1,1
878720,1,1,1,.,.
878726,1,1,1,.,.
878753,1,.,.,.,.
878775,1,1,1,1,.
878781,1,1,1,1,1
878784,1,1,1,1,1
878787,.,.,.,1,1
878799,1,1,1,1,1
878802,.,1,.,.,.
878811,.,.,1,.,.
878826,1,1,.,1,1
878851,1,1,.,.,.
878860,.,.,.,.,1
878894,0,0,0,1,0
878903,1,1,1,.,.
878921,.,.,.,.,1
878927,1,0,1,1,0
878939,0,0,0,0,0
878945,0,1,1,1,1
878955,1,1,1,1,1
878964,.,.,1,1,1
878967,1,1,0,.,.
878976,.,.,1,1,.
878979,1,1,1,1,1
878985,1,1,1,1,1
878991,1,1,.,.,.
879003,1,1,1,1,1
879016,1,.,.,.,.
879019,.,1,1,1,1
879037,1,1,1,1,1
879040,.,1,1,1,1
879043,1,1,1,1,1
879083,1,1,.,1,1
879092,1,1,1,1,1
879095,1,1,1,1,1
879101,1,.,.,.,.
879107,.,1,1,1,.
879110,0,0,0,1,1
879122,1,1,1,1,1
879138,1,.,.,.,.
879153,1,1,1,1,.
879159,1,.,.,.,.
879177,0,0,0,0,0
879180,1,.,1,.,.
879187,1,.,1,.,.
879190,1,.,.,.,.
879196,.,1,1,1,1
879199,.,.,0,.,.
879211,1,1,1,1,1
879217,1,1,1,1,0
879263,1,.,.,.,.
